n,length,persona,seed,variant,winner,reason,days,nights,hull_left,scurvy_started,scurvy_cleared,attacks,rule_fallbacks,empty_ship_stalemate,identity_discards,relocation_rollbacks
9,normal,dengeli,17970315120043150608,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
9,normal,dengeli,3261116802125538703,A,hain,sunk,10,9,0,1,1,2,0,0,0,0
9,normal,dengeli,3261116802125538703,B,hain,sunk,10,9,0,1,1,2,0,0,0,0
9,normal,dengeli,6709027264791836984,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
9,normal,dengeli,6709027264791836984,B,hain,sunk,4,3,0,1,0,0,0,0,0,0
9,normal,dengeli,2455825929829798486,A,crew,port,6,6,2,1,1,3,0,0,0,0
9,normal,dengeli,2455825929829798486,B,crew,port,6,6,1,1,1,3,0,0,0,0
9,normal,dengeli,11093273341850550605,A,hain,sunk,5,4,0,1,1,0,0,0,0,0
9,normal,dengeli,11093273341850550605,B,crew,port,8,8,1,1,1,4,0,0,0,0
9,normal,dengeli,3031960498278286857,A,crew,port,6,6,1,1,1,1,0,0,0,0
9,normal,dengeli,3031960498278286857,B,crew,port,6,6,1,1,1,1,0,0,0,0
9,normal,dengeli,4578537064233833181,A,hain,scurvy,5,4,2,1,0,3,0,0,0,0
9,normal,dengeli,4578537064233833181,B,hain,scurvy,6,5,1,1,0,2,0,0,0,0
9,normal,dengeli,7100689795066079416,A,crew,port,5,5,2,1,1,4,0,0,0,0
9,normal,dengeli,7100689795066079416,B,crew,port,5,5,2,1,1,3,0,0,0,0
9,normal,dengeli,11727156319193428796,A,crew,port,5,5,1,1,1,1,0,0,0,0
9,normal,dengeli,11727156319193428796,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,normal,dengeli,11014709473192524540,A,crew,port,6,6,1,1,1,4,0,0,0,0
9,normal,dengeli,11014709473192524540,B,crew,port,6,6,2,1,1,3,0,0,0,0
9,normal,dengeli,2279672999859889485,A,crew,port,6,6,1,1,1,3,0,0,0,0
9,normal,dengeli,2279672999859889485,B,crew,port,6,6,1,1,1,3,0,0,0,0
9,normal,dengeli,15183307266941287396,A,crew,port,7,7,1,1,1,4,0,0,0,0
9,normal,dengeli,15183307266941287396,B,crew,port,7,7,1,1,1,4,0,0,0,0
9,normal,dengeli,15231948708706318572,A,crew,port,7,7,1,1,1,5,0,0,0,0
9,normal,dengeli,15231948708706318572,B,crew,port,6,6,2,1,1,2,0,0,0,0
9,normal,dengeli,14966531743713290120,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,normal,dengeli,14966531743713290120,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
9,normal,kaotik,2320336750724583149,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,normal,kaotik,2320336750724583149,B,crew,port,6,6,1,1,1,2,0,0,0,0
9,normal,kaotik,2764896558878602168,A,crew,port,5,5,1,1,1,1,0,0,0,0
9,normal,kaotik,2764896558878602168,B,crew,port,6,6,1,1,1,4,0,0,0,0
9,normal,kaotik,6266977943887761764,A,crew,port,6,6,2,1,1,4,0,0,0,0
9,normal,kaotik,6266977943887761764,B,crew,port,6,6,2,1,1,4,0,0,0,0
9,normal,kaotik,14056744487914654987,A,crew,port,6,6,2,1,1,3,0,0,0,0
9,normal,kaotik,14056744487914654987,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
9,normal,kaotik,17312205501498532663,A,crew,port,6,6,1,1,1,3,0,0,0,0
9,normal,kaotik,17312205501498532663,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,normal,kaotik,13370597518241093306,A,hain,sunk,2,1,0,0,0,0,0,0,0,0
9,normal,kaotik,13370597518241093306,B,hain,sunk,2,1,0,0,0,0,0,0,0,0
9,normal,kaotik,7573920971628354848,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,normal,kaotik,7573920971628354848,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
9,normal,kaotik,17485415681762237057,A,hain,sunk,7,6,0,1,1,1,0,0,0,0
9,normal,kaotik,17485415681762237057,B,crew,port,5,5,1,1,1,0,0,0,0,0
9,normal,kaotik,11178359583424155612,A,crew,port,5,5,1,1,1,3,0,0,0,0
9,normal,kaotik,11178359583424155612,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
9,normal,kaotik,18063185332121263811,A,hain,sunk,5,4,0,0,0,1,0,0,0,0
9,normal,kaotik,18063185332121263811,B,hain,sunk,5,4,0,0,0,1,0,0,0,0
9,normal,kaotik,8509311500299902538,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
9,normal,kaotik,8509311500299902538,B,hain,sunk,5,4,0,1,0,1,0,0,0,0
9,normal,kaotik,1229465921586347023,A,hain,scurvy,4,3,2,1,0,2,0,0,0,0
9,normal,kaotik,1229465921586347023,B,hain,scurvy,5,4,1,1,0,2,0,0,0,0
9,normal,kaotik,329957918831283392,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
9,normal,kaotik,329957918831283392,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,normal,kaotik,16484896576414118315,A,crew,port,6,6,2,1,1,3,0,0,0,0
9,normal,kaotik,16484896576414118315,B,crew,port,6,6,2,1,1,3,0,0,0,0
9,normal,kaotik,11826910990861179964,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,normal,kaotik,11826910990861179964,B,hain,sunk,6,5,0,1,1,4,0,0,0,0
9,normal,kaotik,4042393311350575851,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,normal,kaotik,4042393311350575851,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,normal,kaotik,15367964379111590869,A,crew,port,6,6,1,1,1,1,0,0,0,0
9,normal,kaotik,15367964379111590869,B,crew,port,6,6,1,1,1,1,0,0,0,0
9,normal,kaotik,10992372040656176307,A,hain,sunk,6,5,0,1,1,2,0,0,0,1
9,normal,kaotik,10992372040656176307,B,hain,sunk,6,5,0,1,1,2,0,0,0,1
9,normal,kaotik,15763158333211787244,A,hain,scurvy,5,4,1,1,0,0,0,0,0,0
9,normal,kaotik,15763158333211787244,B,hain,scurvy,6,5,1,1,0,2,0,0,0,0
9,normal,kaotik,17148162230399107643,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,normal,kaotik,17148162230399107643,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,long,temkinli,17054667781338958433,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,long,temkinli,17054667781338958433,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,long,temkinli,6280145574374088343,A,hain,sunk,7,6,0,1,1,1,0,0,0,0
9,long,temkinli,6280145574374088343,B,hain,sunk,7,6,0,1,1,1,0,0,0,0
9,long,temkinli,7638655397235416213,A,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,temkinli,7638655397235416213,B,crew,port,8,8,1,1,1,4,0,0,0,0
9,long,temkinli,14903604221822820418,A,crew,port,7,7,2,1,1,5,0,0,0,0
9,long,temkinli,14903604221822820418,B,crew,port,7,7,2,1,1,5,0,0,0,0
9,long,temkinli,5093405180258240219,A,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,temkinli,5093405180258240219,B,hain,sunk,7,6,0,1,1,4,0,0,0,0
9,long,temkinli,13134058880922502963,A,hain,sunk,8,7,0,1,1,1,0,0,0,0
9,long,temkinli,13134058880922502963,B,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,temkinli,14045286173292769878,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,long,temkinli,14045286173292769878,B,crew,port,8,8,1,1,1,2,0,0,0,0
9,long,temkinli,10712811869976940275,A,hain,sunk,5,4,0,1,1,0,0,0,0,0
9,long,temkinli,10712811869976940275,B,hain,sunk,6,5,0,1,1,0,7,0,0,0
9,long,temkinli,231011026914098305,A,crew,port,8,8,2,1,1,3,0,0,0,0
9,long,temkinli,231011026914098305,B,crew,port,7,7,2,1,1,5,0,0,0,0
9,long,temkinli,3292311229801607307,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
9,long,temkinli,3292311229801607307,B,hain,sunk,6,5,0,1,0,3,0,0,0,0
9,long,temkinli,16436952202144753090,A,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,long,temkinli,16436952202144753090,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,long,temkinli,16690821158191472065,A,hain,sunk,8,7,0,1,1,2,0,0,0,0
9,long,temkinli,16690821158191472065,B,hain,sunk,2,1,0,1,0,0,0,0,0,0
9,long,temkinli,4837783835342983834,A,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,temkinli,4837783835342983834,B,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,temkinli,16864885478533363487,A,hain,sunk,4,3,0,1,0,1,0,0,0,0
9,long,temkinli,16864885478533363487,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,long,temkinli,17518375388033906163,A,crew,port,7,7,2,1,1,5,0,0,0,0
9,long,temkinli,17518375388033906163,B,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,temkinli,293626396032941565,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,long,temkinli,293626396032941565,B,crew,port,6,6,1,1,1,1,0,0,0,0
9,long,temkinli,1522540111365197322,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
9,long,temkinli,1522540111365197322,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
9,long,temkinli,2766191526546974477,A,crew,port,7,7,1,1,1,1,7,0,0,0
9,long,temkinli,2766191526546974477,B,crew,port,7,7,2,1,1,4,0,0,0,0
9,long,temkinli,2785926246878568998,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
9,long,temkinli,2785926246878568998,B,crew,port,7,7,1,1,1,4,0,0,0,0
9,long,temkinli,12648753361060327219,A,hain,scurvy,7,6,2,1,0,4,0,0,0,0
9,long,temkinli,12648753361060327219,B,hain,scurvy,8,7,2,1,0,4,0,0,0,0
9,long,dengeli,9466958883153337785,A,crew,port,7,7,2,1,1,3,0,0,0,0
9,long,dengeli,9466958883153337785,B,crew,port,7,7,2,1,1,3,0,0,0,0
9,long,dengeli,17004122662042295732,A,crew,port,7,7,2,1,1,5,0,0,0,0
9,long,dengeli,17004122662042295732,B,crew,port,8,8,1,1,1,6,0,0,0,0
9,long,dengeli,6468553913651410280,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,long,dengeli,6468553913651410280,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
9,long,dengeli,12423463056693495071,A,crew,port,7,7,1,0,0,5,0,0,0,0
9,long,dengeli,12423463056693495071,B,crew,port,7,7,1,0,0,5,0,0,0,0
9,long,dengeli,11851723522070493057,A,crew,port,6,6,1,0,0,3,0,0,0,0
9,long,dengeli,11851723522070493057,B,crew,port,7,7,2,0,0,5,0,0,0,0
9,long,dengeli,17011800891205869613,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,long,dengeli,17011800891205869613,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,long,dengeli,6929232292193589260,A,crew,port,7,7,2,1,1,4,0,0,0,0
9,long,dengeli,6929232292193589260,B,crew,port,7,7,2,1,1,4,0,0,0,0
9,long,dengeli,12330263528391990216,A,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,long,dengeli,12330263528391990216,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
9,long,dengeli,14259528858107875206,A,crew,port,6,6,2,1,1,4,0,0,0,0
9,long,dengeli,14259528858107875206,B,crew,port,6,6,2,1,1,3,0,0,0,0
9,long,dengeli,6862169579265058996,A,hain,scurvy,7,6,1,1,0,2,0,0,0,0
9,long,dengeli,6862169579265058996,B,crew,port,7,7,2,1,1,3,0,0,0,0
9,long,dengeli,8333849137220770760,A,hain,sunk,6,5,0,1,0,2,0,0,0,0
9,long,dengeli,8333849137220770760,B,hain,sunk,10,9,0,1,0,5,7,0,0,0
9,long,dengeli,17023143267256333596,A,crew,port,6,6,2,1,1,3,0,0,0,0
9,long,dengeli,17023143267256333596,B,crew,port,11,11,2,1,1,3,0,0,0,0
9,long,dengeli,6137580705075582489,A,hain,sunk,8,7,0,1,1,3,0,0,0,0
9,long,dengeli,6137580705075582489,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
9,long,dengeli,15051137267844954563,A,crew,port,7,7,2,1,1,4,0,0,0,0
9,long,dengeli,15051137267844954563,B,crew,port,7,7,1,1,1,4,0,0,0,0
9,long,dengeli,15422704836789660219,A,hain,sunk,8,7,0,1,0,2,0,0,0,0
9,long,dengeli,15422704836789660219,B,hain,scurvy,7,6,1,1,0,4,0,0,0,0
9,long,dengeli,18056016572163152506,A,crew,port,6,6,2,1,1,1,0,0,0,1
9,long,dengeli,18056016572163152506,B,crew,port,6,6,2,1,1,1,0,0,0,1
9,long,dengeli,17008511504108605183,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
9,long,dengeli,17008511504108605183,B,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,dengeli,9380377821474771883,A,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,dengeli,9380377821474771883,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,long,dengeli,1091015868310099891,A,crew,port,6,6,2,0,0,3,0,0,0,0
9,long,dengeli,1091015868310099891,B,crew,port,7,7,2,0,0,3,0,0,0,0
9,long,dengeli,11418876893440930992,A,crew,port,6,6,2,1,1,2,0,0,0,0
9,long,dengeli,11418876893440930992,B,crew,port,6,6,2,1,1,2,0,0,0,0
9,long,kaotik,6410825332963758989,A,hain,sunk,8,7,0,1,1,3,0,0,0,0
9,long,kaotik,6410825332963758989,B,hain,sunk,10,9,0,1,1,4,0,0,0,0
9,long,kaotik,12867258806453164363,A,crew,port,8,8,1,1,1,6,0,0,0,0
9,long,kaotik,12867258806453164363,B,crew,port,8,8,1,1,1,6,0,0,0,0
9,long,kaotik,15280212501185792091,A,crew,port,7,7,1,1,1,5,0,0,0,0
9,long,kaotik,15280212501185792091,B,hain,sunk,7,6,0,1,1,2,0,0,0,0
9,long,kaotik,2646847294194002981,A,crew,port,8,8,2,1,1,4,0,0,0,0
9,long,kaotik,2646847294194002981,B,crew,port,8,8,2,1,1,4,0,0,0,0
9,long,kaotik,3919711649270258508,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
9,long,kaotik,3919711649270258508,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
9,long,kaotik,8233271853883912802,A,crew,port,8,8,2,1,1,4,7,0,0,0
9,long,kaotik,8233271853883912802,B,crew,port,8,8,1,1,1,3,0,0,0,0
9,long,kaotik,6749829232752194517,A,crew,port,6,6,1,1,1,4,0,0,0,0
9,long,kaotik,6749829232752194517,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
9,long,kaotik,9285429592883006562,A,crew,port,6,6,2,1,1,2,0,0,0,0
9,long,kaotik,9285429592883006562,B,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,kaotik,4517183981174501079,A,hain,sunk,8,7,0,1,1,4,0,0,0,0
9,long,kaotik,4517183981174501079,B,crew,port,8,8,1,1,1,6,0,0,0,0
9,long,kaotik,8789039192340391139,A,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,kaotik,8789039192340391139,B,crew,port,7,7,1,1,1,3,0,0,0,0
9,long,kaotik,2261862998229621076,A,hain,sunk,6,5,0,1,1,1,0,0,0,0
9,long,kaotik,2261862998229621076,B,hain,sunk,5,4,0,1,1,1,0,0,0,0
9,long,kaotik,18087336178058107752,A,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,kaotik,18087336178058107752,B,crew,port,12,12,2,1,1,6,0,0,0,0
9,long,kaotik,16293457241275801805,A,hain,scurvy,7,6,2,1,0,2,0,0,0,0
9,long,kaotik,16293457241275801805,B,hain,scurvy,7,6,2,1,0,2,0,0,0,0
9,long,kaotik,7244241836419588570,A,crew,port,6,6,1,1,1,3,0,0,0,0
9,long,kaotik,7244241836419588570,B,crew,port,6,6,1,1,1,3,0,0,0,0
9,long,kaotik,3904320186917014173,A,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,kaotik,3904320186917014173,B,hain,sunk,6,5,0,1,1,2,0,0,0,0
9,long,kaotik,6791497490339107067,A,crew,port,8,8,1,1,1,3,0,0,0,0
9,long,kaotik,6791497490339107067,B,crew,port,10,10,2,1,1,5,0,0,0,0
9,long,kaotik,476208761722604247,A,crew,port,7,7,2,1,1,3,0,0,0,0
9,long,kaotik,476208761722604247,B,crew,port,7,7,1,1,1,2,0,0,0,0
9,long,kaotik,18318951324646416605,A,crew,port,8,8,2,0,0,5,7,0,0,0
9,long,kaotik,18318951324646416605,B,crew,port,7,7,2,0,0,4,7,0,0,0
9,long,kaotik,11041328267349834512,A,hain,sunk,6,5,0,1,1,2,0,0,0,0
9,long,kaotik,11041328267349834512,B,hain,sunk,7,6,0,1,1,1,0,0,0,0
9,long,kaotik,4702570986122585001,A,hain,crew_extinct,8,8,2,0,0,6,3,0,0,0
9,long,kaotik,4702570986122585001,B,crew,port,7,7,2,0,0,3,7,0,0,0
10,short,temkinli,16919163563987477027,A,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,temkinli,16919163563987477027,B,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,temkinli,10178809077586369688,A,hain,sunk,5,4,0,1,1,3,0,0,0,0
10,short,temkinli,10178809077586369688,B,crew,port,6,6,1,1,1,1,0,0,0,0
10,short,temkinli,9079262969440392441,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
10,short,temkinli,9079262969440392441,B,hain,sunk,4,3,0,1,0,0,0,0,0,0
10,short,temkinli,9119908950618421670,A,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,temkinli,9119908950618421670,B,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,temkinli,1210870457197041920,A,hain,sunk,5,4,0,1,1,1,0,0,0,0
10,short,temkinli,1210870457197041920,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
10,short,temkinli,9568077309201837251,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,temkinli,9568077309201837251,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,temkinli,487400592567066050,A,crew,port,5,5,2,1,1,0,0,0,0,0
10,short,temkinli,487400592567066050,B,crew,port,4,4,1,1,1,1,0,0,0,0
10,short,temkinli,224699823249924351,A,crew,port,4,4,2,1,1,2,0,0,0,0
10,short,temkinli,224699823249924351,B,crew,port,4,4,2,1,1,2,0,0,0,0
10,short,temkinli,10542618435140451227,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
10,short,temkinli,10542618435140451227,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
10,short,temkinli,10576714042405374945,A,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,temkinli,10576714042405374945,B,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,temkinli,17435120200820614927,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
10,short,temkinli,17435120200820614927,B,hain,sunk,5,4,0,1,1,2,0,0,0,0
10,short,temkinli,4364684938725434003,A,crew,port,6,6,1,1,1,3,0,0,0,0
10,short,temkinli,4364684938725434003,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
10,short,temkinli,3173218513393541776,A,hain,sunk,6,5,0,1,0,2,0,0,0,0
10,short,temkinli,3173218513393541776,B,hain,sunk,5,4,0,1,0,0,0,0,0,0
10,short,temkinli,10334100780002304213,A,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,temkinli,10334100780002304213,B,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,temkinli,8514089433427106304,A,crew,port,5,5,1,1,1,4,0,0,0,0
10,short,temkinli,8514089433427106304,B,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,temkinli,10782807651139750592,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
10,short,temkinli,10782807651139750592,B,crew,port,5,5,1,1,1,1,0,0,0,0
10,short,temkinli,5599527685338951795,A,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,temkinli,5599527685338951795,B,crew,port,5,5,2,1,1,4,0,0,0,0
10,short,temkinli,9787439404632476197,A,hain,sunk,3,2,0,1,1,0,0,0,0,0
10,short,temkinli,9787439404632476197,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
10,short,temkinli,17492356900621633932,A,crew,port,6,6,1,1,1,4,0,0,0,0
10,short,temkinli,17492356900621633932,B,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,temkinli,6346209621279535180,A,hain,scurvy,5,4,2,1,0,2,0,0,0,0
10,short,temkinli,6346209621279535180,B,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,8942439430664017028,A,crew,port,5,5,1,1,1,4,0,0,0,0
10,short,dengeli,8942439430664017028,B,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,dengeli,5560607434158535866,A,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,dengeli,5560607434158535866,B,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,dengeli,14044771637146675123,A,crew,port,5,5,1,1,1,1,0,0,0,0
10,short,dengeli,14044771637146675123,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
10,short,dengeli,15678333595047269304,A,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,dengeli,15678333595047269304,B,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,dengeli,17105744396721121358,A,hain,sunk,5,4,0,0,0,2,0,0,0,0
10,short,dengeli,17105744396721121358,B,crew,port,5,5,2,0,0,4,0,0,0,0
10,short,dengeli,4084152191691621789,A,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,dengeli,4084152191691621789,B,crew,port,5,5,2,1,1,1,0,0,0,0
10,short,dengeli,11114515720117868315,A,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,11114515720117868315,B,crew,port,5,5,1,1,1,2,0,0,0,0
10,short,dengeli,14026723028701935824,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
10,short,dengeli,14026723028701935824,B,hain,sunk,4,3,0,1,1,1,0,0,0,0
10,short,dengeli,6658161481250303783,A,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,6658161481250303783,B,crew,port,8,8,1,1,1,4,0,0,0,0
10,short,dengeli,14794655669068523218,A,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,14794655669068523218,B,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,9290094894975685271,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,dengeli,9290094894975685271,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,dengeli,15096015134069794368,A,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,15096015134069794368,B,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,dengeli,3434282059721305923,A,crew,port,5,5,1,1,1,2,0,0,0,0
10,short,dengeli,3434282059721305923,B,crew,port,5,5,1,1,1,2,0,0,0,0
10,short,dengeli,11669310870064440642,A,hain,sunk,10,9,0,0,0,4,0,0,0,0
10,short,dengeli,11669310870064440642,B,crew,port,8,8,1,0,0,3,0,0,0,0
10,short,dengeli,10392083938516609066,A,hain,sunk,4,3,0,0,0,1,0,0,0,0
10,short,dengeli,10392083938516609066,B,hain,sunk,4,3,0,0,0,0,0,0,0,0
10,short,dengeli,1218166617473199461,A,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,dengeli,1218166617473199461,B,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,dengeli,16741757684861091757,A,crew,port,5,5,1,1,1,3,0,0,0,0
10,short,dengeli,16741757684861091757,B,hain,sunk,3,2,0,1,1,0,0,0,0,0
10,short,dengeli,10858888902420303070,A,hain,sunk,4,3,0,1,1,1,0,0,0,0
10,short,dengeli,10858888902420303070,B,hain,sunk,6,5,0,1,1,3,0,0,0,0
10,short,dengeli,12077167252263214288,A,hain,scurvy,5,4,1,1,0,2,0,0,0,0
10,short,dengeli,12077167252263214288,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
10,short,dengeli,17564204250074490322,A,hain,sunk,4,3,0,1,0,0,0,0,0,0
10,short,dengeli,17564204250074490322,B,hain,sunk,4,3,0,1,0,0,0,0,0,0
10,short,kaotik,2152755241417635320,A,hain,scurvy,5,4,1,1,0,2,0,0,0,0
10,short,kaotik,2152755241417635320,B,hain,scurvy,6,5,1,1,0,0,0,0,0,0
10,short,kaotik,9197447824927865465,A,crew,port,4,4,2,1,1,1,0,0,0,0
10,short,kaotik,9197447824927865465,B,hain,scurvy,6,5,2,1,0,2,0,0,0,0
10,short,kaotik,16710649902999562916,A,hain,sunk,4,3,0,1,1,0,0,0,0,0
10,short,kaotik,16710649902999562916,B,hain,sunk,4,3,0,1,1,0,0,0,0,0
10,short,kaotik,16138279437589540074,A,crew,port,5,5,1,1,1,1,0,0,0,0
10,short,kaotik,16138279437589540074,B,crew,port,5,5,1,1,1,1,0,0,0,0
10,short,kaotik,11126903105989932905,A,crew,port,4,4,2,1,1,0,0,0,0,0
10,short,kaotik,11126903105989932905,B,crew,port,4,4,2,1,1,0,0,0,0,0
10,short,kaotik,9706663968911345899,A,crew,port,6,6,1,1,1,3,0,0,0,0
10,short,kaotik,9706663968911345899,B,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,kaotik,7925408127638894794,A,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,kaotik,7925408127638894794,B,crew,port,5,5,2,1,1,2,0,0,0,0
10,short,kaotik,1299262953224493412,A,hain,sunk,6,5,0,0,0,2,0,0,0,0
10,short,kaotik,1299262953224493412,B,hain,sunk,5,4,0,0,0,2,0,0,0,0
10,short,kaotik,16505226436269911026,A,hain,scurvy,5,4,1,1,0,2,0,0,0,0
10,short,kaotik,16505226436269911026,B,hain,scurvy,5,4,1,1,0,3,0,0,0,0
10,short,kaotik,13597495109461545251,A,crew,port,6,6,1,0,0,2,0,0,0,0
10,short,kaotik,13597495109461545251,B,crew,port,6,6,1,0,0,2,0,0,0,0
10,short,kaotik,2547092644487182401,A,hain,sunk,5,4,0,1,0,1,0,0,0,0
10,short,kaotik,2547092644487182401,B,hain,sunk,4,3,0,1,0,1,0,0,0,0
10,short,kaotik,6790019560731634298,A,hain,scurvy,5,4,2,1,0,1,0,0,0,0
10,short,kaotik,6790019560731634298,B,hain,scurvy,5,4,2,1,0,1,0,0,0,0
10,short,kaotik,5072386685616234781,A,hain,sunk,4,3,0,1,0,2,0,0,0,0
10,short,kaotik,5072386685616234781,B,hain,sunk,4,3,0,1,0,2,0,0,0,0
10,short,kaotik,12552601167489173066,A,crew,port,5,5,1,1,1,2,0,0,0,0
10,short,kaotik,12552601167489173066,B,crew,port,5,5,1,1,1,2,0,0,0,0
10,short,kaotik,9466921307459084848,A,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,kaotik,9466921307459084848,B,crew,port,5,5,2,1,1,3,0,0,0,0
10,short,kaotik,9364547863546355052,A,hain,sunk,3,2,0,1,0,1,0,0,0,0
10,short,kaotik,9364547863546355052,B,hain,sunk,3,2,0,1,0,1,0,0,0,0
10,short,kaotik,13401896807136237472,A,hain,sunk,2,1,0,1,1,0,0,0,0,0
10,short,kaotik,13401896807136237472,B,crew,port,5,5,1,1,1,1,0,0,0,0
10,short,kaotik,1273845822519076617,A,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,kaotik,1273845822519076617,B,hain,sunk,3,2,0,1,0,0,0,0,0,0
10,short,kaotik,10676423759650578544,A,hain,sunk,4,3,0,1,1,2,0,0,0,0
10,short,kaotik,10676423759650578544,B,hain,sunk,4,3,0,1,1,2,0,0,0,0
10,short,kaotik,4766562657333699304,A,hain,scurvy,5,4,2,1,0,2,0,0,0,0
10,short,kaotik,4766562657333699304,B,crew,port,5,5,2,1,1,3,0,0,0,0
